-2.7553,-3.1207,-3.0066,-2.6701,-3.1527,-2.545,-2.397,-2.5414,-3.1377,-3.4863,-2.3515,-2.7031,-3.1142,-2.5298,-2.2766,-2.637
-4.7221,-5.3126,-4.641,-4.4494,-4.8785,-5.0352,-4.8544,-4.985,-4.9032,-4.8763,-5.1892,-4.8395,-5.546,-5.2384,-5.4407,-4.969
-3.1309,-2.4919,-2.7356,-2.7833,-2.8559,-2.5148,-2.9312,-3.0085,-2.7599,-2.9344,-3.382,-2.6593,-3.2232,-2.8117,-2.4043,-3.0645
-3.8073,-4.0045,-4.2704,-3.5014,-3.9375,-3.842,-3.9968,-3.9701,-4.4614,-4.1379,-3.8531,-4.0261,-4.875,-3.8905,-3.1618,-4.0767
-0.52316,-0.78891,-0.96815,0.0044217,-0.68605,0.38579,-0.6846,-0.56578,-0.35717,-1.2511,-0.46319,-0.82922,-0.72105,-0.31596,0.002485,-0.43146
-4.2281,-4.2246,-4.1096,-3.4094,-4.0738,-3.5114,-3.747,-3.769,-4.048,-3.6801,-3.9545,-3.9971,-4.2562,-3.3347,-3.6815,-4.1225
-3.7141,-3.795,-4.0521,-3.7337,-4.1265,-3.9033,-4.0425,-3.988,-4.5798,-3.7806,-3.977,-3.8816,-4.3093,-3.8096,-2.7746,-3.8961
-2.2347,-2.6078,-2.9107,-2.419,-3.0883,-2.28,-1.893,-1.9519,-2.5661,-2.7999,-2.3623,-2.2325,-2.8374,-1.8341,-2.0032,-2.0214
-2.2741,-1.8082,-2.2329,-2.2016,-1.9416,-2.0425,-2.6173,-2.5058,-2.0276,-2.1892,-2.4192,-1.849,-1.6414,-1.4552,-0.36518,-2.6225
-3.7051,-3.5212,-3.8713,-3.2481,-3.8249,-3.9026,-3.6135,-3.7152,-3.5407,-3.6161,-3.5772,-3.5302,-3.3044,-2.8015,-3.1836,-3.3837
-1.1112,-1.0682,-1.862,-1.4983,-1.852,-2.8716,-1.345,-1.4954,-1.466,-1.7242,-0.9547,-1.1647,-1.3982,-0.84242,-0.88415,-0.87913
-2.4134,-2.1645,-3.1167,-2.3311,-2.7941,-3.4075,-2.3152,-2.7778,-2.5472,-2.5198,-2.3544,-2.689,-2.3857,-1.7176,-2.0551,-2.0561
-5.1963,-5.529,-5.2555,-4.7458,-5.5682,-5.0972,-4.8582,-4.9867,-5.4072,-5.2352,-5.186,-5.0465,-5.8414,-5.8707,-5.1953,-5.009
0.46811,0.56095,-0.2448,0.10716,-0.29099,-1.3522,0.016767,0.16492,0.23601,0.078747,0.6061,0.27247,0.20685,0.80507,0.87008,0.62881
-4.366,-4.6103,-4.1113,-4.0297,-4.1372,-4.3748,-3.7702,-4.095,-4.2125,-4.3939,-5.1773,-4.4655,-4.6926,-4.4994,-4.7203,-4.3816
-0.83744,-0.99564,-1.7978,-1.523,-1.7124,-2.1404,-1.1194,-1.2996,-1.2419,-1.6338,-0.89909,-0.82315,-1.3407,-0.5343,-0.50217,-0.6061
-3.0815,-2.2242,-2.9359,-3.1062,-2.7888,-2.6896,-2.8622,-2.9242,-2.6772,-3.371,-3.0273,-2.932,-2.7917,-2.5959,-2.5572,-3.0605
-1.3275,-1.8956,-1.6296,-1.4562,-2.1455,-1.6012,-1.8656,-1.5686,-1.671,-2.2399,-2.1191,-1.2034,-1.6302,-1.6985,-0.59936,-1.5307
-2.2902,-2.696,-2.0785,-2.0842,-2.2481,-2.1784,-2.6098,-2.42,-2.5125,-2.1745,-2.3706,-2.1061,-2.9601,-2.9516,-1.7232,-2.4633
-0.58107,-1.0211,-0.77823,0.011833,-0.38442,0.45269,-1.1004,-0.32647,-0.33218,-0.47419,-0.65323,-0.52983,-0.51904,-0.67253,-0.27076,-1.0079
-2.3691,-3.0376,-2.8893,-2.5993,-2.8974,-2.9434,-3.0155,-2.4531,-3.1713,-2.5612,-2.4802,-2.3911,-2.9075,-2.1253,-1.1762,-2.6802
-2.0452,-2.2078,-3.3197,-2.7962,-2.355,-2.8699,-2.5567,-2.2834,-2.3085,-2.4927,-2.7316,-2.4989,-2.5531,-2.2816,-1.2558,-2.3345
-2.3005,-2.2158,-2.0135,-1.3475,-1.6816,-1.7605,-2.3819,-2.4184,-1.8366,-1.8874,-1.9671,-2.0702,-1.6813,-1.6719,0.0031693,-1.928
-1.8124,-1.4092,-1.8542,-1.994,-2.2809,-2.2789,-1.928,-1.3971,-1.8917,-1.7439,-1.711,-1.8452,-2.1207,-1.1091,-0.94556,-1.7864
-1.9627,-1.6821,-2.0737,-1.6621,-2.1715,-2.3447,-3.186,-2.2004,-2.1866,-2.2088,-1.8592,-1.7863,-2.3602,-2.4158,-1.8084,-2.5923
-5.149,-5.1099,-3.0787,-2.8951,-4.0425,-3.8985,-3.5114,-3.6557,-4.0912,-4.642,-4.4303,-4.8641,-4.3137,-4.5331,-4.3371,-4.8022
-2.2751,-1.476,-2.4533,-1.9436,-1.8974,-2.1168,-2.2781,-1.7749,-2.0362,-2.0989,-1.8737,-2.0542,-1.4439,-1.7127,-0.34259,-2.5182
-3.9451,-4.0583,-3.7052,-2.7933,-3.6281,-2.947,-2.9761,-2.2746,-3.6305,-3.0154,-3.2742,-3.2787,-4.0749,-3.7209,-3.5587,-3.5652
-1.9127,-1.9374,-1.5133,-1.9869,-1.6667,-1.8229,-1.9187,-1.7707,-2.3171,-2.1286,-2.2804,-1.8515,-2.4933,-2.394,-1.2953,-2.5897
-2.5577,-2.9976,-3.4584,-3.3042,-2.8646,-2.9389,-2.7574,-2.8614,-2.8603,-3.2002,-3.0435,-2.8009,-3.2859,-2.1212,-2.0407,-2.5125
-1.5178,-1.2743,-1.5436,-1.5475,-1.4852,-1.0236,-1.1374,-1.7114,-1.9719,-2.4604,-1.6724,-1.3203,-1.5307,-0.92276,0.28686,-1.2307
-1.5985,-1.5619,-1.4559,-1.1756,-0.98238,-0.52421,-1.2707,-1.3401,-1.104,-1.309,-0.81586,-1.1988,-1.3348,-1.432,-0.87081,-1.6228
-2.0115,-1.6256,-1.492,-0.40478,-0.53389,0.32583,-0.79103,-1.6274,-0.74649,-1.1701,-1.6348,-1.4372,-0.80665,-0.77621,-0.011216,-0.86302
-1.9485,-1.5944,-1.6282,-1.4054,-1.6995,-1.4944,-1.6205,-1.9295,-1.9689,-1.7914,-1.5324,-1.3114,-1.3881,-1.4477,-1.5066,-1.8647
-1.6869,-1.7783,-1.0166,-0.75389,-0.98882,-0.58283,-1.986,-1.382,-1.4081,-1.3497,-2.0427,-1.3231,-0.86782,-1.9499,-0.49896,-1.0056
-2.2563,-1.9805,-1.658,-1.8437,-2.0291,-1.5701,-2.079,-1.8264,-2.1731,-2.6171,-1.9286,-1.9994,-1.6896,-0.9877,-0.72204,-1.1531
-2.536,-2.6272,-2.6096,-2.0461,-2.6321,-3.0671,-2.6849,-2.6215,-2.2751,-2.8263,-2.279,-2.6199,-2.6882,-2.1113,-2.0078,-1.8775
-1.6582,-1.8989,-1.9154,-2.2925,-2.0493,-1.9454,-1.5957,-1.9347,-2.1664,-2.0162,-2.021,-2.0212,-2.013,-2.6718,-1.6399,-1.6748
-4.5694,-4.5792,-4.3121,-3.5116,-4.4566,-4.2285,-3.7431,-3.2551,-4.2081,-3.6661,-3.913,-3.9745,-4.6872,-4.3665,-4.0512,-4.2164
-2.4827,-2.4972,-2.2067,-2.0508,-2.3624,-1.3351,-2.0842,-1.5943,-2.1509,-2.0293,-1.642,-2.2851,-2.4666,-1.701,-1.3631,-2.2405
-3.1747,-3.2492,-2.9896,-2.9356,-2.8364,-2.8313,-3.3056,-3.3487,-3.1737,-3.2558,-3.4139,-2.721,-2.7498,-2.7902,-2.4155,-2.8676
-2.1957,-2.2301,-2.5927,-2.8274,-2.6654,-2.3678,-2.6144,-2.5822,-2.5256,-2.3214,-2.1872,-2.8616,-2.3887,-1.5438,-1.1954,-2.5805
-0.026968,0.29866,-0.48651,-0.36439,-0.60623,-1.3654,-0.33617,-0.0069529,-0.056456,-0.36427,0.20861,0.016168,-0.032362,0.3818,0.66658,0.39644
-2.0198,-2.0485,-2.3857,-1.9701,-2.3447,-2.5103,-2.1569,-1.9879,-2.1316,-2.3898,-1.8854,-2.1765,-1.9179,-1.9457,-1.5056,-1.4877
-1.1201,-1.6708,-1.9073,-1.3854,-1.9206,-1.7387,-1.068,-0.82546,-1.5046,-1.4007,-1.7185,-1.2252,-1.7741,-0.99382,1.808,-1.408
0.0087107,-0.5016,-0.4269,-0.35439,-1.0506,-1.6501,-0.55062,-0.60546,-0.43409,-0.66433,0.13853,-0.22552,-0.48993,-0.35459,-0.032859,-0.0037515
-2.0781,-1.6289,-0.71584,1.2201,1.1173,2.3124,0.49202,-1.0984,0.096958,-0.69669,0.075991,-0.36884,-0.59542,-1.5489,-1.0361,-1.5331
-2.6533,-3.0902,-2.8408,-2.6379,-3.0282,-2.8203,-2.8357,-2.6704,-2.7847,-2.6871,-2.963,-2.3746,-3.0443,-2.9543,-2.2822,-3.0904
-2.2861,-2.2953,-2.9008,-2.1972,-2.4371,-3.1004,-2.4251,-2.0643,-2.2008,-2.7911,-2.2413,-2.3327,-2.2002,-2.3718,-2.5639,-2.7585
-1.8447,-1.9924,-1.7748,-1.4513,-1.4935,-1.1659,-1.7877,-1.7539,-1.6772,-1.8043,-1.4875,-1.5123,-1.8778,-1.8027,-0.45106,-1.9169
-3.3366,-3.2459,-2.3447,-1.1797,-1.4743,-0.20192,-2.1208,-2.6704,-2.2391,-2.7982,-2.3878,-2.6118,-2.399,-2.8317,-2.2856,-2.763
-1.3487,-1.4805,-1.2621,-1.4909,-1.4464,-1.4616,-1.8113,-0.99582,-1.2449,-1.9718,-1.7017,-1.5613,-1.4203,-1.6677,-0.27414,-1.2532
-2.7036,-3.306,-2.5236,-2.8541,-2.4469,-2.2576,-2.7013,-2.4739,-2.6282,-2.441,-2.324,-2.7503,-2.5853,-2.5791,-2.1495,-2.3996
-2.5322,-2.5301,-2.7794,-2.3915,-2.3001,-2.255,-2.5269,-2.5152,-2.5106,-3.3169,-2.4652,-2.4292,-3.055,-2.7585,-2.1187,-2.4732
-2.9851,-3.5568,-3.3287,-2.9368,-3.2872,-2.613,-3.1479,-3.3773,-3.3599,-3.5748,-3.6562,-3.9274,-3.1781,-2.4707,-1.9915,-3.3856
0.14366,-0.42164,-0.41922,-0.30265,-0.69409,-0.92925,-0.79362,-0.39264,-0.53608,-0.28459,0.24072,-0.5806,-0.62279,0.20728,0.12901,-0.066071
-2.6809,-2.4347,-2.7047,-2.2518,-2.5662,-2.9067,-2.3001,-1.8695,-1.957,-2.4643,-2.4629,-2.2135,-2.3175,-1.6918,-1.6715,-2.5328
-2.3536,-2.0098,-1.9178,-1.8761,-2.5851,-1.7378,-1.7728,-2.4365,-2.0467,-1.6568,-2.6192,-3.1403,-1.9027,-2.1883,-1.7063,-2.3837
-1.0005,-0.98108,-1.6757,-1.2541,-1.8644,-2.3881,-1.7384,-1.3825,-1.2729,-1.6569,-0.7723,-1.1394,-1.6968,-1.0295,-0.68674,-1.2449
-2.3797,-1.899,-2.0457,-1.7397,-2.3401,-2.0289,-2.6007,-2.472,-2.4783,-2.553,-2.1282,-2.4066,-2.685,-2.7456,-2.1167,-2.84
-3.0779,-3.1681,-2.8695,-2.4565,-3.2282,-2.4891,-2.3098,-1.9438,-3.2759,-2.5384,-2.2461,-2.835,-3.0654,-2.7584,-2.1483,-3.0148
-2.5447,-2.0629,-2.3438,-2.4743,-2.5552,-2.2981,-2.7986,-2.7486,-2.6772,-2.4232,-2.1906,-2.6157,-2.7199,-2.2113,-2.2531,-2.8648
-1.5225,-1.4043,-1.3024,-1.0737,-0.89874,-0.50966,-1.2351,-1.3553,-1.0249,-1.2328,-0.80165,-1.1598,-1.2355,-1.4035,-0.73757,-1.4628
-3.8679,-4.3043,-3.6108,-3.3441,-3.5712,-3.3534,-3.4427,-3.4649,-3.6187,-4.066,-3.1151,-3.9961,-3.7354,-3.5945,-3.4698,-4.6571
-0.90487,-1.182,-0.65769,-0.33893,-0.84664,-0.20558,-1.34,-0.66504,-0.84719,-0.87709,-0.91265,-0.5382,-0.99164,-1.0764,-0.091136,-1.5281
-3.454,-4.0663,-4.4443,-2.8336,-3.7029,-3.1537,-3.7194,-4.0139,-3.348,-3.4223,-3.3698,-3.8589,-4.1505,-4.0859,-2.6016,-3.7114
-2.6498,-2.4624,-2.5242,-1.9182,-2.4805,-2.5776,-3.0647,-2.4621,-2.3229,-2.5899,-2.8022,-2.5956,-2.4254,-2.5125,-0.60316,-2.9173
-4.0164,-4.6856,-3.1327,-2.7626,-4.0446,-2.3668,-3.3234,-2.9225,-3.4156,-3.2242,-3.1723,-4.1475,-3.7601,-3.4534,-2.9269,-4.0027
-2.4069,-2.1428,-2.5275,-1.6278,-2.0504,-1.8731,-2.4466,-2.5963,-2.5209,-2.2843,-2.1511,-2.4573,-2.1329,-1.6789,-1.4874,-1.875
-3.6606,-3.9438,-3.1819,-3.0944,-3.4745,-3.1751,-2.9614,-2.8856,-3.6351,-3.1153,-2.8818,-3.6011,-3.5002,-3.341,-3.068,-3.6529
-3.0896,-3.3627,-2.7686,-2.4086,-3.3997,-2.6036,-2.5821,-1.8016,-2.7297,-2.5817,-2.5993,-2.4939,-3.0036,-2.8903,-2.1462,-3.1709
0.22078,0.17305,-0.81432,-0.25267,-0.64824,-1.2004,-0.24536,-0.16581,-0.14264,-0.36384,0.15522,0.063736,-0.14369,0.63532,0.47687,0.42205
-3.7729,-2.7939,-3.4665,-3.6244,-3.3701,-3.1927,-3.3595,-3.3969,-3.5345,-3.7413,-3.5041,-3.6357,-3.3965,-3.1272,-3.5019,-3.5223
-3.326,-3.8437,-3.8269,-3.3066,-3.8905,-3.7202,-3.3064,-3.2886,-3.3626,-3.8507,-3.7119,-3.6074,-4.4166,-3.0211,-2.9437,-3.6342
-2.2776,-2.8401,-2.4607,-1.7599,-2.5087,-1.9685,-2.0911,-2.3867,-2.3447,-2.3504,-1.9131,-2.6282,-3.0311,-2.8568,-3.1177,-2.7417
-1.4774,-1.1501,-1.9232,-1.5468,-2.1192,-2.5008,-1.783,-1.5189,-1.5604,-1.5634,-1.5574,-1.8892,-1.8523,-1.0327,-1.0419,-1.4615
-3.0868,-2.9592,-2.851,-1.496,-2.5159,-1.4467,-2.7343,-2.3688,-2.1669,-2.447,-2.7694,-3.0081,-2.6969,-2.4365,-1.8186,-3.0019
-1.2627,-1.226,-0.84555,-1.6684,-1.5645,-0.95617,-1.6188,-1.3088,-1.4907,-1.2354,-1.3185,-1.4345,-1.1914,-0.85615,-0.7327,-1.5037
-2.7009,-2.8209,-2.912,-3.1104,-2.9785,-2.7397,-2.852,-2.5847,-2.6565,-3.3027,-2.8281,-2.7488,-2.9542,-2.7601,-2.4779,-2.6941
-3.7857,-3.2327,-3.1108,-3.5099,-3.4333,-2.7931,-3.3917,-3.5197,-3.5449,-3.538,-3.6125,-3.4474,-3.7136,-3.4506,-3.2065,-3.7232
-3.8936,-4.6595,-3.8011,-3.656,-4.7503,-3.9935,-3.821,-3.8968,-4.3848,-4.3365,-4.7846,-4.3386,-4.5739,-3.51,-4.0554,-4.1221
-0.65564,-0.87101,-1.2162,-0.8338,-0.35304,-1.0993,-0.70725,-0.77011,-0.49345,-1.2778,-0.70921,-0.56303,-0.33399,-0.89466,-0.3053,-0.95414
-4.5227,-4.5693,-4.9858,-5.0465,-4.9772,-5.5037,-4.7013,-4.7084,-4.7911,-5.2475,-4.2848,-4.3953,-4.853,-4.5278,-4.1001,-4.4869
-1.8268,-1.9092,-1.4793,-2.079,-1.7562,-1.7644,-2.3627,-2.1316,-1.8265,-2.1106,-2.44,-1.9549,-1.8469,-1.5672,-0.62734,-1.7491
-1.9642,-2.3397,-1.9152,-2.4574,-2.0174,-2.4803,-1.9532,-2.6331,-2.3564,-2.5585,-2.0011,-1.9192,-2.3356,-2.6992,-1.3612,-2.2415
-2.0479,-2.4983,-2.9957,-2.3483,-2.5739,-3.7692,-2.5246,-2.5266,-2.8136,-2.7484,-1.9888,-2.3287,-2.4766,-2.0686,-2.114,-2.0127
-5.0451,-5.5492,-5.7405,-4.9383,-5.3051,-4.987,-5.2648,-5.2358,-6.2141,-5.5417,-5.2207,-5.4488,-6.0421,-5.0964,-4.2044,-5.2187
-4.13,-4.2924,-4.5245,-3.8871,-4.2411,-4.2273,-3.9329,-3.9148,-4.3751,-4.3694,-3.9649,-4.2338,-4.6895,-4.4586,-3.9773,-4.3912
-1.8085,-1.7726,-2.6405,-2.3537,-2.7238,-3.4901,-2.0118,-2.2124,-2.2293,-2.445,-1.8466,-1.868,-2.1442,-1.3405,-1.5877,-1.5157
-3.4032,-3.3916,-3.194,-1.816,-2.8728,-1.472,-2.9365,-2.9961,-2.7238,-2.8978,-3.0111,-3.2794,-3.0712,-3.2831,-2.4884,-3.25
-1.597,-1.6252,-1.5439,-1.4969,-1.9375,-1.1457,-1.4314,-1.698,-1.0963,-1.2588,-1.5772,-1.4696,-1.2628,-1.0924,-0.12981,-1.1165
